Variable, chimint-16.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 23530999808.000000
Variable, AS_chimint_link_3_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_2_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_2_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_2_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_2_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_1_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_1_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_1_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_1_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_backbone, bandwidth, 0.000000, 123.511293, 123.511293, 1250000000.000000
Variable, AS_chimint_backbone, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_20_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_20_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_20_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_20_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_19_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_19_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_19_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_19_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_18_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_18_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_18_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_18_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_17_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_17_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_17_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_17_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chimint_link_16_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chimint_link_16_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, chicon-26.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-25.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-24.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-23.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-22.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-21.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-20.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-19.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-18.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-17.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-16.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-15.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-14.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-13.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-12.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-11.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-10.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-9.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-8.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-7.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-6.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-5.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-4.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-3.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-2.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, chicon-1.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 8961800192.000000
Variable, AS_chicon_backbone, bandwidth, 0.000000, 123.511293, 123.511293, 1250000000.000000
Variable, AS_chicon_backbone, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_26_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_26_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_26_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_26_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_25_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_25_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_25_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_25_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_24_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_24_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_24_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_24_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_23_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_23_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_23_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_23_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_22_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_22_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_22_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_22_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_21_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_21_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_21_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_21_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_20_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_20_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_20_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_20_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_19_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_19_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_19_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_19_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_18_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_18_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_18_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_18_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_17_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_17_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_17_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_17_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_16_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_16_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_16_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_16_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_15_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_15_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_15_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_15_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_14_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_14_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_14_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_14_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_13_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_13_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_13_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_13_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_12_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_12_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_12_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_12_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_11_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_11_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_11_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_11_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_10_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_10_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_10_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_10_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_9_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_9_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_9_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_9_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_8_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_8_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_8_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_8_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_7_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_7_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_7_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_7_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_6_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_6_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_6_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_6_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_5_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_5_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_5_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_5_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_4_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_4_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_4_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_4_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_3_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_3_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_3_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_3_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_2_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_2_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_2_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_2_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_1_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_1_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chicon_link_1_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chicon_link_1_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, chirloute-8.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 24472999936.000000
Variable, chirloute-7.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 24472999936.000000
Variable, chirloute-6.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 24472999936.000000
Variable, chirloute-5.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 24472999936.000000
Variable, chirloute-4.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 24472999936.000000
Variable, chirloute-3.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 24472999936.000000
Variable, chirloute-2.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 24472999936.000000
Variable, chirloute-1.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 24472999936.000000
Variable, AS_chirloute_backbone, bandwidth, 0.000000, 123.511293, 123.511293, 1250000000.000000
Variable, AS_chirloute_backbone, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_8_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_8_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_8_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_8_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_7_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_7_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_7_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_7_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_6_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_6_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_6_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_6_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_5_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_5_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_5_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_5_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_4_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_4_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_4_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_4_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_3_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_3_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_3_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_3_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_2_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_2_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_2_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_2_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_1_DOWN, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_1_DOWN, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, AS_chirloute_link_1_UP, bandwidth, 0.000000, 123.511293, 123.511293, 125000000.000000
Variable, AS_chirloute_link_1_UP, latency, 0.000000, 123.511293, 123.511293, 0.000100
Variable, chinqchint-46.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 22269999104.000000
Variable, chinqchint-45.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 22269999104.000000
Variable, chinqchint-44.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 22269999104.000000
Variable, chinqchint-43.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 22269999104.000000
Variable, chinqchint-42.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 22269999104.000000
Variable, chinqchint-41.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 22269999104.000000
Variable, chinqchint-40.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 22269999104.000000
Variable, chinqchint-39.lille.grid5000.fr, power, 0.000000, 123.511293, 123.511293, 22269999104.000000
